Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,SalaryPerYear,SatisfactionScore,DistanceIncomeRatio
24,0,1,24,3,3,4,2,2,3597,8,3,4,719.4,3.0,6.672226855713094
28,1,1,12,1,1,3,4,1,2515,1,2,1,1257.5,3.0,4.7713717693836974
26,0,1,3,4,3,1,4,1,4420,1,3,8,491.1111111111111,2.6666666666666665,0.6787330316742082
30,0,2,10,3,2,3,3,1,6578,1,3,10,598.0,3.0,1.5202189115232594
40,0,1,26,2,3,3,4,1,4422,3,1,1,2211.0,2.6666666666666665,5.879692446856627
35,0,1,2,3,1,3,2,0,10274,2,4,7,1284.25,3.0,0.19466614755693987
34,0,1,1,3,3,4,1,2,5343,0,3,13,381.64285714285717,2.6666666666666665,0.18716077110237694
35,0,1,4,4,4,4,4,1,2376,1,4,2,792.0,4.0,1.6835016835016836
43,1,2,9,3,2,1,3,2,5346,8,2,4,1069.2,2.0,1.6835016835016834
32,0,2,2,1,1,3,1,0,2827,1,3,1,1413.5,2.3333333333333335,0.7074637424831978
56,0,1,4,4,5,4,1,0,19943,4,3,5,3323.8333333333335,2.6666666666666665,0.2005716291430577
29,0,1,6,1,3,2,4,1,3131,1,3,10,284.6363636363636,3.0,1.916320664324497
19,0,1,9,2,1,3,1,2,2552,1,3,1,1276.0,2.3333333333333335,3.5266457680250785
45,0,1,7,3,3,1,3,1,4477,4,2,3,1119.25,2.0,1.5635470180924724
37,0,1,1,3,1,4,4,1,6474,1,2,14,431.6,3.3333333333333335,0.15446400988569664
20,0,1,3,3,1,1,3,2,3033,1,2,2,1011.0,2.0,0.9891196834817013
44,1,1,10,4,1,3,3,2,2936,1,3,6,419.42857142857144,3.0,3.4059945504087192
53,0,1,7,2,3,4,3,0,18606,3,3,7,2325.75,3.3333333333333335,0.37622272385252065
29,0,1,15,1,1,2,4,1,2168,0,2,5,361.3333333333333,2.6666666666666665,6.918819188191882
22,1,1,3,4,1,3,4,1,2853,0,3,0,2853.0,3.3333333333333335,1.0515247108307044
46,0,2,2,3,2,3,1,1,17048,8,3,26,631.4074074074074,2.3333333333333335,0.11731581417175037
44,0,1,17,3,1,4,3,2,2290,2,3,0,2290.0,3.3333333333333335,7.423580786026201
33,0,0,2,3,0,2,3,1,3600,1,3,5,600.0,2.6666666666666665,0.5555555555555556
41,1,1,5,2,1,1,1,0,2107,6,1,1,1053.5,1.0,2.3730422401518743
30,0,2,29,4,1,3,1,0,4115,8,3,4,823.0,2.3333333333333335,7.047387606318347
40,0,2,2,4,3,2,2,1,4327,5,3,0,4327.0,2.3333333333333335,0.46221400508435406
50,0,1,2,3,3,4,1,1,17856,2,3,2,5952.0,2.6666666666666665,0.11200716845878135
28,0,1,19,4,3,4,1,1,3196,1,3,6,456.57142857142856,2.6666666666666665,5.944931163954943
46,0,1,15,2,1,4,2,1,19081,5,3,4,3816.2,3.0,0.7861223206330905
35,0,2,17,4,1,3,1,1,8966,3,3,7,1120.75,2.3333333333333335,1.8960517510595585
24,1,1,17,2,1,4,2,1,2210,1,1,1,1105.0,2.3333333333333335,7.6923076923076925
33,0,2,25,3,3,2,3,1,4539,1,2,10,412.6363636363636,2.3333333333333335,5.5078211059704785
36,0,1,6,4,1,3,3,0,2741,1,3,7,342.625,3.0,2.1889821233126594
30,0,1,7,4,1,3,3,0,3491,1,2,10,317.3636363636364,2.6666666666666665,2.005156115726153
44,0,1,29,4,4,4,4,2,4541,1,3,20,216.23809523809524,3.6666666666666665,6.386258533362695
20,0,2,21,3,2,3,4,2,2678,1,3,2,892.6666666666666,3.3333333333333335,7.8416728902165795
46,0,1,2,4,5,4,4,0,7379,2,2,6,1054.142857142857,3.3333333333333335,0.27103943623797266
42,0,0,2,5,3,4,1,1,6272,7,4,4,1254.4,3.0,0.31887755102040816
60,0,2,7,4,2,2,4,0,5220,0,3,11,435.0,3.0,1.3409961685823755
32,0,1,13,3,4,3,2,1,2743,1,3,2,914.3333333333334,2.6666666666666665,4.739336492890995
32,0,1,2,2,1,4,3,2,4998,4,3,8,555.3333333333334,3.3333333333333335,0.4001600640256102
36,0,1,1,3,5,3,1,0,10252,2,3,7,1281.5,2.3333333333333335,0.09754194303550526
33,0,1,9,3,3,1,4,1,2781,0,3,14,185.4,2.6666666666666665,3.2362459546925564
40,0,2,10,3,5,2,2,0,6852,7,4,5,1142.0,2.6666666666666665,1.4594279042615295
25,0,2,10,4,1,3,4,2,4950,0,3,4,990.0,3.3333333333333335,2.0202020202020203
30,0,1,1,3,3,4,2,1,3579,0,3,11,298.25,3.0,0.27940765576976806
42,0,1,26,5,3,1,1,1,13191,3,3,1,6595.5,1.6666666666666667,1.9710408611932377
35,0,2,8,2,2,3,4,1,10377,4,2,13,741.2142857142857,3.0,0.7709357232340753
27,0,1,14,3,1,1,1,1,2235,1,2,9,223.5,1.3333333333333333,6.263982102908278
54,0,1,1,4,1,4,3,0,10502,7,1,5,1750.3333333333333,2.6666666666666665,0.09521995810321843
44,0,1,2,1,1,1,4,1,2011,1,3,10,182.8181818181818,2.6666666666666665,0.9945300845350571
19,1,1,10,3,3,1,2,2,1859,1,4,1,929.5,2.3333333333333335,5.3792361484669176
29,0,1,1,3,1,1,4,0,3760,1,3,3,940.0,2.6666666666666665,0.26595744680851063
54,0,1,3,3,1,4,4,1,17779,3,3,10,1616.2727272727273,3.6666666666666665,0.1687383992350526
31,0,1,11,2,3,3,1,1,6833,1,2,6,976.1428571428571,2.0,1.6098346260793208
31,0,1,24,3,3,3,1,2,6812,1,3,10,619.2727272727273,2.3333333333333335,3.5231943628890194
59,0,2,3,3,1,3,4,2,5171,5,3,6,738.7142857142857,3.3333333333333335,0.5801585766776252
43,0,1,3,3,1,3,4,1,19740,3,3,8,2193.3333333333335,3.3333333333333335,0.15197568389057753
49,0,1,4,2,3,1,3,1,18711,2,4,1,9355.5,2.6666666666666665,0.21377799155576935
36,0,1,3,3,5,3,2,1,3692,1,2,11,307.6666666666667,2.3333333333333335,0.8125677139761647
48,0,1,2,2,5,4,2,2,2559,5,2,1,1279.5,2.6666666666666665,0.7815552950371238
27,0,1,4,2,1,1,3,0,2517,1,3,5,419.5,2.3333333333333335,1.5891934843067144
29,0,1,7,3,1,3,4,0,6623,1,3,6,946.1428571428571,3.3333333333333335,1.0569228446323418
48,0,1,1,3,1,4,4,2,18265,6,4,1,9132.5,4.0,0.054749520941691755
29,0,1,1,3,1,4,4,0,16124,3,2,7,2015.5,3.3333333333333335,0.06201935003721162
34,0,1,20,3,5,3,3,1,2585,0,2,1,1292.5,2.6666666666666665,7.7369439071566735
44,0,2,5,3,2,2,2,1,18213,7,3,22,791.8695652173913,2.3333333333333335,0.2745291824520946
33,0,2,10,5,2,4,3,0,8380,0,3,9,838.0,3.3333333333333335,1.1933174224343674
19,0,1,25,3,1,2,4,2,2994,1,3,1,1497.0,3.0,8.3500334001336
23,0,1,1,2,1,4,3,1,1223,1,3,1,611.5,3.3333333333333335,0.8176614881439084
25,1,2,24,1,1,3,4,2,1118,1,3,1,559.0,3.3333333333333335,21.46690518783542
26,0,1,4,2,1,3,4,2,2875,1,2,8,319.44444444444446,3.0,1.391304347826087
45,1,2,2,3,2,1,2,2,18824,2,3,24,752.96,2.0,0.10624734381640458
55,0,1,8,1,3,4,2,0,13577,1,3,33,399.3235294117647,3.0,0.5892317890550195
21,1,1,10,2,1,1,3,2,2625,1,1,2,875.0,1.6666666666666667,3.8095238095238093
46,0,2,4,2,2,4,2,1,18789,2,3,11,1565.75,3.0,0.21289052104955025
34,0,2,2,3,2,3,1,2,4538,0,3,3,1134.5,2.3333333333333335,0.4407227853680035
51,0,2,9,3,1,4,2,0,19847,4,2,29,661.5666666666667,2.6666666666666665,0.45346903814178463
59,0,1,18,4,3,4,4,2,10512,6,2,9,1051.2,3.3333333333333335,1.7123287671232876
34,0,1,19,3,3,3,2,0,4444,4,4,11,370.3333333333333,3.0,4.275427542754276
28,0,1,1,4,3,4,3,2,2154,0,2,4,430.8,3.0,0.46425255338904364
44,0,1,4,2,1,3,1,0,19190,1,2,25,738.0769230769231,2.0,0.20844189682126105
34,0,0,11,3,1,3,2,1,4490,4,4,10,408.1818181818182,3.0,2.4498886414253898
35,0,1,6,1,1,3,3,1,3506,0,3,3,876.5,3.0,1.7113519680547633
42,0,1,7,4,3,2,2,1,2372,6,3,1,1186.0,2.3333333333333335,2.9510961214165263
43,0,2,4,4,2,4,4,2,10231,3,4,21,465.04545454545456,4.0,0.39096862476786237
36,0,1,2,4,1,3,2,2,5410,9,3,16,318.2352941176471,2.6666666666666665,0.36968576709796674
44,1,1,15,3,3,1,4,1,7978,1,3,10,725.2727272727273,2.6666666666666665,1.8801704687891703
28,0,1,2,3,1,4,4,1,3867,1,3,2,1289.0,3.6666666666666665,0.517196793379881
51,0,1,6,2,3,2,3,2,2838,0,2,7,354.75,2.3333333333333335,2.1141649048625792
30,0,1,9,2,3,3,3,2,4695,7,3,8,521.6666666666666,3.0,1.9169329073482426
29,1,1,7,3,5,2,3,0,3339,3,3,7,417.375,2.6666666666666665,2.0964360587002098
28,0,1,1,3,5,4,1,2,2080,2,2,3,520.0,2.3333333333333335,0.4807692307692307
25,0,1,1,3,3,4,2,2,2096,1,2,2,698.6666666666666,2.6666666666666665,0.47709923664122134
32,0,2,8,3,3,3,4,1,6209,1,4,10,564.4545454545455,3.6666666666666665,1.2884522467386053
45,0,1,25,3,3,2,2,2,18061,3,3,0,18061.0,2.3333333333333335,1.3841979956813022
39,0,1,13,4,3,3,2,0,17123,6,3,19,856.15,2.6666666666666665,0.7592127547742802
58,0,1,23,4,1,1,3,0,2372,1,3,2,790.6666666666666,2.3333333333333335,9.696458684654301
32,1,1,7,2,1,4,3,1,4883,1,3,10,443.90909090909093,3.3333333333333335,1.4335449518738481
39,1,1,23,3,3,3,1,2,3904,0,3,5,650.6666666666666,2.3333333333333335,5.891393442622951
30,0,1,6,3,5,1,4,1,4627,0,3,9,462.7,2.6666666666666665,1.2967365463583316
36,0,1,10,4,5,4,3,1,7094,3,3,7,886.75,3.3333333333333335,1.40964195094446
46,0,0,1,2,1,4,1,2,3423,6,4,7,427.875,3.0,0.29214139643587494
28,0,1,1,3,1,3,4,1,6674,0,3,9,667.4,3.3333333333333335,0.14983518130056936
50,0,1,28,3,1,4,1,1,16880,4,3,3,4220.0,2.6666666666666665,1.6587677725118484
40,1,2,25,4,2,4,2,2,9094,2,3,5,1515.6666666666667,3.0,2.749065317791951
52,1,2,5,3,1,2,2,2,8446,9,2,8,938.4444444444445,2.0,0.5919962112242482
30,0,1,17,4,3,2,1,1,11916,1,3,9,1191.6,2.0,1.426653239342061
39,0,1,18,2,1,1,3,2,4534,0,3,8,503.77777777777777,2.3333333333333335,3.9700044111160127
31,0,2,2,4,1,4,3,0,9852,1,2,10,895.6363636363636,3.0,0.20300446609825415
41,0,2,10,2,3,3,2,2,6151,1,3,19,307.55,2.6666666666666665,1.6257519102584945
31,1,2,1,3,1,4,2,2,2302,1,4,3,575.5,3.3333333333333335,0.43440486533449174
44,1,1,3,3,1,1,1,1,2362,4,4,3,590.5,2.0,1.2701100762066044
42,0,1,2,1,1,3,3,1,17861,0,2,20,850.5238095238095,2.6666666666666665,0.11197581322434354
55,0,1,2,2,3,4,3,1,19187,4,3,19,959.35,3.3333333333333335,0.1042372439672695
56,0,0,8,4,1,4,2,2,19717,6,3,7,2464.625,3.0,0.4057412385251306
40,0,1,16,2,1,3,3,0,3544,9,3,4,708.8,3.0,4.514672686230249
34,0,1,9,3,1,4,4,0,8500,0,2,9,850.0,3.3333333333333335,1.0588235294117647
40,0,1,2,3,1,3,4,2,4661,1,3,9,466.1,3.3333333333333335,0.4290924694271616
41,0,2,1,3,2,3,1,0,4103,0,3,9,410.3,2.3333333333333335,0.24372410431391667
35,0,1,4,4,1,3,3,2,4249,1,3,9,424.9,3.0,0.9413979759943517
51,0,0,5,3,1,3,2,0,14026,1,3,33,412.52941176470586,2.6666666666666665,0.35648082133181236
38,0,2,2,2,1,2,1,0,6893,3,3,7,861.625,2.0,0.2901494269548818
34,0,2,15,2,3,3,1,2,6125,1,4,10,556.8181818181819,2.6666666666666665,2.4489795918367347
25,0,1,19,1,3,4,4,1,3669,3,2,3,917.25,3.3333333333333335,5.178522758244753
58,1,1,7,4,3,3,1,1,10008,7,2,10,909.8181818181819,2.0,0.6994404476418865
40,0,1,1,4,1,2,2,1,2387,3,3,4,477.4,2.3333333333333335,0.41893590280687054
36,0,2,7,3,2,1,1,1,4639,2,2,15,289.9375,1.3333333333333333,1.5089458935115325
48,0,1,4,3,1,4,4,2,7898,1,3,10,718.0,3.6666666666666665,0.5064573309698658
27,0,2,11,3,3,3,4,1,2534,8,3,1,1267.0,3.3333333333333335,4.3409629044988165
51,0,1,11,2,5,4,2,2,13142,3,2,5,2190.3333333333335,2.6666666666666665,0.8370111094201796
18,0,1,1,3,1,4,4,2,1611,1,4,0,1611.0,4.0,0.6207324643078833
35,0,1,1,3,3,4,4,1,5363,0,3,9,536.3,3.6666666666666665,0.18646280067126605
27,0,2,2,1,1,4,4,2,5071,3,3,6,724.4285714285714,3.6666666666666665,0.39439952672056794
55,1,2,13,4,2,1,3,2,13695,6,2,19,684.75,2.0,0.9492515516611902
56,0,1,23,3,1,4,2,1,13402,4,3,19,670.1,3.0,1.7161617669004627
34,0,1,26,1,5,1,3,0,2029,1,3,5,338.1666666666667,2.3333333333333335,12.814194184327256
40,0,1,2,1,3,2,3,0,6377,5,3,12,490.53846153846155,2.6666666666666665,0.31362709738121375
34,0,1,29,3,3,2,3,1,5429,4,3,8,603.2222222222222,2.6666666666666665,5.341683551298582
31,1,2,2,3,1,3,4,2,2785,7,4,1,1392.5,3.6666666666666665,0.718132854578097
35,1,2,18,4,2,4,3,1,4614,0,2,4,922.8,3.0,3.9011703511053315
38,0,1,7,3,1,4,3,0,2610,1,3,4,522.0,3.3333333333333335,2.681992337164751
34,0,1,2,4,5,3,4,2,6687,1,4,14,445.8,3.6666666666666665,0.2990877822640945
28,0,2,26,3,1,3,1,1,4724,1,3,5,787.3333333333334,2.3333333333333335,5.503810330228619
31,1,1,22,4,3,4,3,1,6179,1,2,10,561.7272727272727,3.0,3.560446674219129
39,0,2,21,4,1,1,4,1,6120,3,4,5,1020.0,3.0,3.4313725490196076
51,0,2,2,3,2,2,2,1,10596,2,3,4,2119.2,2.3333333333333335,0.1887504718761797
41,0,1,22,3,1,4,4,0,5467,3,2,6,781.0,3.3333333333333335,4.024144869215292
37,0,1,4,1,1,3,3,1,2996,7,3,6,428.0,3.0,1.335113484646195
33,0,2,5,1,1,2,4,1,9998,6,4,5,1666.3333333333333,3.3333333333333335,0.5001000200040008
32,0,2,2,1,2,3,2,1,4078,0,2,3,1019.5,2.3333333333333335,0.49043648847474247
39,0,1,25,2,1,3,3,1,10920,3,3,6,1560.0,3.0,2.2893772893772892
25,0,2,18,1,1,1,3,1,6232,2,2,3,1558.0,2.0,2.8883183568677793
52,0,1,28,2,3,4,3,1,13247,2,2,5,2207.8333333333335,3.0,2.1136861176115347
43,0,1,6,3,3,1,3,2,4081,1,1,20,194.33333333333334,1.6666666666666667,1.4702278853222248
27,0,2,10,3,2,4,4,1,5769,1,3,6,824.1428571428571,3.6666666666666665,1.733402669440111
27,1,1,17,4,1,4,3,2,2394,1,3,8,266.0,3.3333333333333335,7.101086048454469
26,0,1,2,1,3,1,4,2,3904,0,3,4,780.8,2.6666666666666665,0.5122950819672131
42,0,0,10,3,0,3,1,1,16799,0,3,20,799.952380952381,2.3333333333333335,0.5952735281862016
52,0,1,8,4,4,3,1,1,2950,9,1,5,491.6666666666667,1.6666666666666667,2.711864406779661
37,0,1,11,3,3,1,3,2,3629,4,3,3,907.25,2.3333333333333335,3.031138054560485
35,0,1,18,2,1,3,4,2,9362,2,3,2,3120.6666666666665,3.3333333333333335,1.922666096987823
25,0,1,1,3,5,1,4,1,3229,4,2,3,807.25,2.3333333333333335,0.3096934035305048
26,0,1,7,3,4,3,1,2,3578,0,3,7,447.25,2.3333333333333335,1.956400223588597
29,0,0,17,3,4,2,1,2,7988,1,2,10,726.1818181818181,1.6666666666666667,2.1281922884326487
49,1,1,28,2,1,1,1,2,4284,3,3,4,856.8,1.6666666666666667,6.5359477124183005
29,1,1,14,1,4,3,4,2,7553,0,3,8,839.2222222222222,3.3333333333333335,1.8535681186283597
54,0,1,1,3,3,4,4,2,17328,6,2,20,825.1428571428571,3.3333333333333335,0.057710064635272396
58,0,1,1,3,3,4,1,1,19701,3,3,9,1970.1,2.6666666666666665,0.05075884472869397
55,0,1,1,4,3,2,4,0,14732,2,4,7,1841.5,3.3333333333333335,0.06787944610371979
36,0,2,3,4,2,1,2,2,9278,3,3,5,1546.3333333333333,2.0,0.3233455486096141
31,1,2,1,4,1,2,3,2,1359,1,3,1,679.5,2.6666666666666665,0.7358351729212657
30,0,2,7,4,2,4,1,0,4779,7,3,3,1194.75,2.6666666666666665,1.464741577735928
31,0,1,8,5,1,1,2,2,16422,3,4,3,4105.5,2.3333333333333335,0.48715138229204724
34,0,1,1,4,4,4,1,0,2996,5,3,4,599.2,2.6666666666666665,0.33377837116154874
31,1,1,8,3,1,1,2,2,1261,1,4,1,630.5,2.3333333333333335,6.344171292624901
27,0,1,11,1,1,2,1,1,2099,0,4,5,349.8333333333333,2.3333333333333335,5.240590757503573
36,0,1,4,4,1,1,4,2,5810,1,2,10,528.1818181818181,2.3333333333333335,0.6884681583476765
36,0,2,16,4,2,3,1,1,5647,4,2,3,1411.75,2.0,2.8333628475296617
47,0,1,1,3,5,1,4,1,3420,7,2,6,488.57142857142856,2.3333333333333335,0.29239766081871343
25,1,2,9,2,1,1,1,1,4400,3,3,3,1100.0,1.6666666666666667,2.0454545454545454
37,0,1,5,2,5,3,3,2,3500,0,1,6,500.0,2.3333333333333335,1.4285714285714286
56,0,1,1,2,1,1,1,1,2066,2,4,3,516.5,2.0,0.48402710551790906
47,0,1,2,4,3,1,3,1,17169,3,4,20,817.5714285714286,2.6666666666666665,0.11648902090977925
24,0,2,4,1,3,4,3,1,4162,1,3,5,693.6666666666666,3.3333333333333335,0.9610764055742431
32,0,2,7,5,2,4,4,1,9204,4,2,4,1840.8,3.3333333333333335,0.7605388961321164
34,0,1,1,3,1,4,2,1,3294,5,2,5,549.0,2.6666666666666665,0.3035822707953855
41,0,1,5,5,3,2,3,1,2127,2,2,4,425.4,2.3333333333333335,2.350728725905031
40,0,1,9,4,4,3,3,0,3975,3,4,8,441.6666666666667,3.3333333333333335,2.2641509433962264
31,0,2,8,2,1,1,4,0,10793,1,3,13,770.9285714285714,2.6666666666666665,0.7412211618641713
46,1,2,9,3,2,1,4,0,10096,4,4,7,1262.0,3.0,0.8914421553090333
39,1,1,2,3,1,1,1,2,3646,2,4,1,1823.0,2.0,0.5485463521667581
31,1,1,1,5,1,3,2,2,7446,1,3,10,676.9090909090909,2.6666666666666665,0.13430029546065003
45,0,1,20,3,3,2,1,0,10851,2,3,7,1356.375,2.0,1.8431480969495897
31,0,0,8,2,3,4,2,2,2109,9,3,3,527.25,3.0,3.793266951161688
31,1,1,2,3,1,2,4,1,3722,6,1,2,1240.6666666666667,2.3333333333333335,0.537345513164965
45,0,1,29,3,5,2,4,1,9380,4,4,3,2345.0,3.3333333333333335,3.0916844349680166
48,0,2,7,3,2,3,1,0,5486,4,3,2,1828.6666666666667,2.3333333333333335,1.2759752096244987
34,1,0,9,4,5,1,3,1,2742,1,3,2,914.0,2.3333333333333335,3.2822757111597376
40,0,1,8,1,3,4,2,0,13757,2,3,9,1375.7,3.0,0.5815221341862324
28,0,2,5,3,3,4,1,2,8463,0,3,5,1410.5,2.6666666666666665,0.5908070424199457
44,0,1,5,3,1,3,3,2,3162,3,3,5,527.0,3.0,1.5812776723592663
53,0,1,2,3,3,4,2,2,16598,4,2,9,1659.8,2.6666666666666665,0.12049644535486204
49,0,1,5,4,5,1,3,1,6651,2,2,3,1662.75,2.0,0.7517666516313336
40,0,1,2,3,3,3,3,0,2345,2,4,3,586.25,3.3333333333333335,0.8528784648187633
44,0,1,20,3,1,4,2,2,3420,1,2,5,570.0,2.6666666666666665,5.847953216374269
33,0,2,7,3,3,4,1,1,4373,0,3,4,874.6,2.6666666666666665,1.600731763091699
34,0,2,3,3,4,4,1,2,4759,3,3,13,339.92857142857144,2.6666666666666665,0.6303845345660852
30,0,2,16,1,1,4,3,1,5301,8,2,2,1767.0,3.0,3.0182984342576873
42,0,1,9,2,3,1,4,2,3673,1,3,12,282.53846153846155,2.6666666666666665,2.4503130955622106
44,0,2,1,5,2,1,3,1,4768,7,2,1,2384.0,2.0,0.20973154362416108
30,0,1,7,3,5,3,3,0,1274,1,2,1,637.0,2.6666666666666665,5.4945054945054945
57,0,1,1,2,1,2,3,1,4900,0,2,12,376.9230769230769,2.3333333333333335,0.2040816326530612
49,0,1,7,4,1,3,2,0,10466,3,3,8,1162.888888888889,2.6666666666666665,0.6688324097076247
34,0,1,15,3,3,2,1,0,17007,7,2,14,1133.8,1.6666666666666667,0.8819897689186804
28,1,2,1,3,5,1,3,1,2909,3,4,3,727.25,2.6666666666666665,0.3437607425232039
29,1,2,13,3,5,1,2,2,5765,5,1,5,960.8333333333334,1.3333333333333333,2.2549869904596704
34,1,2,24,4,3,1,2,2,4599,0,4,15,287.4375,2.3333333333333335,5.218525766470972
35,0,2,7,1,1,4,3,1,2404,1,3,1,1202.0,3.3333333333333335,2.9118136439267888
24,1,1,9,3,3,2,1,2,3172,2,2,0,3172.0,1.6666666666666667,2.837326607818411
24,0,2,13,2,1,4,2,1,2033,1,3,1,1016.5,3.0,6.394490900147566
44,0,1,2,1,3,2,3,2,10209,5,2,2,3403.0,2.3333333333333335,0.19590557351356647
29,0,2,19,3,1,3,3,0,8620,1,3,10,783.6363636363636,3.0,2.204176334106729
30,0,0,1,3,1,3,3,0,2064,0,4,5,344.0,3.3333333333333335,0.4844961240310077
55,0,1,4,4,1,4,3,1,4035,0,3,3,1008.75,3.3333333333333335,0.9913258983890954
33,0,1,4,4,3,1,2,1,3838,8,3,5,639.6666666666666,2.0,1.0422094841063054
47,0,2,14,3,3,3,3,1,4591,3,2,5,765.1666666666666,2.6666666666666665,3.049444565454149
28,1,1,2,2,3,3,1,2,2561,7,2,0,2561.0,2.0,0.7809449433814917
28,0,1,1,3,1,1,3,0,1563,1,1,1,781.5,1.6666666666666667,0.6397952655150352
28,0,2,7,3,1,3,1,2,4898,0,3,4,979.6,2.3333333333333335,1.4291547570436913
49,0,1,3,2,3,3,1,1,4789,4,3,3,1197.25,2.3333333333333335,0.6264355815410315
29,0,1,2,1,1,4,2,1,3180,0,3,3,795.0,3.0,0.6289308176100629
28,0,1,29,1,1,3,2,1,6549,1,2,8,727.6666666666666,2.3333333333333335,4.428156970529852
33,0,1,8,5,1,4,3,2,6388,2,3,0,6388.0,3.3333333333333335,1.2523481527864746
32,0,1,10,3,3,3,4,2,11244,2,4,5,1874.0,3.6666666666666665,0.8893632159373889
54,0,1,11,4,3,2,4,0,16032,3,3,14,1068.8,3.0,0.686127744510978
29,1,1,1,4,5,1,1,2,2362,6,1,9,236.2,1.0,0.42337002540220153
44,0,1,28,3,1,4,1,1,16328,3,4,20,777.5238095238095,3.0,1.7148456638902498
39,0,1,6,3,1,2,2,2,8376,4,3,2,2792.0,2.3333333333333335,0.7163323782234957
46,0,2,3,3,1,3,2,1,16606,8,4,13,1186.142857142857,3.0,0.18065759364085268
35,0,1,16,3,1,4,2,2,8606,1,1,11,717.1666666666666,2.3333333333333335,1.8591680223100162
23,0,1,20,1,1,1,3,2,2272,0,3,4,454.4,2.3333333333333335,8.802816901408452
40,1,1,9,4,1,4,1,2,2018,3,1,5,336.3333333333333,2.0,4.45986124876115
34,0,2,1,3,5,4,3,1,7083,1,3,10,643.9090909090909,3.3333333333333335,0.14118311449950585
31,1,1,3,3,1,4,3,2,4084,1,1,7,510.5,2.6666666666666665,0.7345739471106759
50,0,1,22,5,3,3,4,2,14411,1,3,32,436.6969696969697,3.3333333333333335,1.52661161612657
34,0,2,7,2,5,2,3,1,2308,0,3,11,192.33333333333334,2.6666666666666665,3.032928942807626
42,0,1,2,3,3,3,2,1,4841,4,3,1,2420.5,2.6666666666666665,0.4131377814501136
37,0,1,13,3,3,1,4,1,4285,1,3,10,389.54545454545456,2.6666666666666665,3.0338389731621938
29,0,1,8,1,4,3,1,1,9715,3,3,7,1214.375,2.3333333333333335,0.8234688625836336
33,0,1,25,3,1,4,2,2,4320,1,3,5,720.0,3.0,5.787037037037036
45,0,1,28,3,5,4,4,1,2132,4,3,5,355.3333333333333,3.6666666666666665,13.133208255159474
42,0,1,2,3,1,4,4,1,10124,2,1,20,482.0952380952381,3.0,0.19755037534571315
40,0,2,9,2,3,1,1,1,5473,0,4,8,608.1111111111111,2.0,1.6444363237712407
33,0,1,28,4,1,2,3,1,5207,1,3,15,325.4375,2.6666666666666665,5.377376608411754
40,0,0,6,2,3,3,4,2,16437,1,3,21,747.1363636363636,3.3333333333333335,0.3650301149844862
24,0,1,21,2,5,3,1,0,2296,0,3,1,1148.0,2.3333333333333335,9.146341463414634
40,0,1,8,2,1,4,4,0,4069,3,3,2,1356.3333333333333,3.6666666666666665,1.966085033177685
45,0,1,1,4,5,1,2,0,7441,1,3,10,676.4545454545455,2.0,0.134390538906061
35,0,2,28,4,1,2,3,1,2430,0,3,5,405.0,2.6666666666666665,11.522633744855966
32,0,1,5,2,1,4,2,1,5878,3,3,7,734.75,3.0,0.8506294658046955
36,0,2,2,4,1,3,4,2,2644,3,2,3,661.0,3.0,0.75642965204236
48,0,2,16,4,1,3,3,0,6439,8,3,8,715.4444444444445,3.0,2.4848578971890043
29,0,1,9,3,1,3,3,1,2451,6,2,1,1225.5,2.6666666666666665,3.671970624235006
33,0,2,8,4,1,1,1,1,6392,2,1,2,2130.6666666666665,1.0,1.2515644555694618
30,1,2,1,3,1,2,1,1,9714,1,3,10,883.0909090909091,2.0,0.10294420424130121
38,0,0,10,4,0,3,3,1,6077,3,3,6,868.1428571428571,3.0,1.645548790521639
35,0,1,1,3,3,4,1,2,2450,1,3,3,612.5,2.6666666666666665,0.4081632653061224
30,0,2,29,4,5,3,2,1,9250,3,3,4,1850.0,2.6666666666666665,3.135135135135135
35,1,1,2,3,1,1,1,0,2074,1,3,1,1037.0,1.6666666666666667,0.9643201542912248
53,1,1,2,5,5,3,4,1,10169,0,3,33,299.0882352941176,3.3333333333333335,0.1966761726816796
38,1,1,2,3,3,3,2,1,4855,4,3,5,809.1666666666666,2.6666666666666665,0.4119464469618949
32,0,1,1,4,5,4,1,1,4087,4,2,6,583.8571428571429,2.3333333333333335,0.24467824810374358
48,0,1,15,4,4,3,1,1,2367,8,2,8,263.0,2.0,6.337135614702155
34,0,1,7,4,3,1,4,2,2972,1,1,1,1486.0,2.0,2.3553162853297445
55,0,2,26,5,2,3,4,1,19586,1,3,36,529.3513513513514,3.3333333333333335,1.327478811395895
34,0,1,1,4,1,2,4,1,5484,9,2,2,1828.0,2.6666666666666665,0.18234865061998543
26,0,1,3,3,1,1,4,1,2061,1,3,1,1030.5,2.6666666666666665,1.455604075691412
38,0,2,14,3,1,3,2,1,9924,0,3,9,992.4,2.6666666666666665,1.4107214832728738
38,0,2,16,3,1,2,2,2,4198,2,4,3,1049.5,2.6666666666666665,3.811338732729871
36,0,2,1,4,1,2,3,2,6815,6,3,1,3407.5,2.6666666666666665,0.1467351430667645
29,0,1,3,1,3,2,1,2,4723,1,3,10,429.3636363636364,2.0,0.6351894982002965
